DATA,PRODUTO,PRAÇA,TIPO,UNIDADE,PREÇO 
13/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
13/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
14/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
14/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
14/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
17/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
17/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
17/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
18/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
18/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
18/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
19/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
19/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
19/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
20/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
20/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
20/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
21/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
21/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
21/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
24/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
24/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
24/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,25"
25/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
25/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
25/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
26/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,60"
26/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
26/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
27/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
27/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
27/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
28/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
28/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
28/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
31/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
31/05/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
31/05/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
01/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
01/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
01/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
02/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
02/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
02/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
04/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
04/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
04/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
07/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
07/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
07/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
08/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
08/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
08/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
09/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
09/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
09/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
10/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
10/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
10/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
11/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
11/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
11/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
14/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
14/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
14/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
15/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
15/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
15/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
16/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
16/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
16/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
17/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
17/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
17/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
18/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
18/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
18/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
21/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
21/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
21/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
22/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
22/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
22/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
23/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
23/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
23/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
25/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
25/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
25/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
28/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
28/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
28/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
29/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
29/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
29/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
30/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
30/06/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
30/06/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
01/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
01/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
01/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
05/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
05/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
05/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
06/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 8,40"
06/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
06/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 5,60"
07/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
07/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
07/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
08/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
08/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
08/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
12/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
12/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
12/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
13/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
13/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
13/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
14/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
14/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
14/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
15/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
15/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
15/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
16/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
16/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
16/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
19/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
19/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
19/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
20/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
20/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
20/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
21/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
21/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
21/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
22/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
22/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
22/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
23/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
23/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
23/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
26/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
26/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
26/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
27/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
27/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
27/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
28/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
28/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
28/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
29/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
29/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
29/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
30/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
30/07/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,44"
30/07/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
02/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
02/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
02/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
03/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,70"
03/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
03/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,00"
04/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
04/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
04/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
05/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
05/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
05/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
06/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
06/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
06/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
09/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
09/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
09/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
10/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
10/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
10/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
11/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
11/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
11/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
12/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
12/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
12/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
13/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
13/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
13/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
16/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
16/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
16/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
17/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
17/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
17/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
18/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
18/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
18/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
19/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
19/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
19/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
20/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
20/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
20/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
23/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
23/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
23/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
24/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,90"
24/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
24/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,90"
25/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
25/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
25/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
26/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
26/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
26/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
27/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
27/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
27/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
30/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
30/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
30/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
31/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
31/08/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
31/08/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
01/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
01/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
01/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
02/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
02/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
02/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
03/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
03/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
03/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
06/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
06/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
06/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
08/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,20"
08/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
08/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,20"
09/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,80"
09/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
09/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,88"
10/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,88"
10/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,80"
10/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
13/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 4,88"
13/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 7,80"
13/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,35"
14/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
14/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
14/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
15/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
15/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
15/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
16/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
16/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
16/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
